season,name,position,assists,bonus,bps,clean_sheets,creativity,element,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,own_goals,penalties_missed,penalties_saved,red_cards,saves,selected,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,yellow_cards,GW,form,home_team,away_team
2022-23,Phil Foden,MID,0,0,0,0,0,314,68,0,0,0,0,2023-01-19 20:00:00+00:00,0,0,0,0,0,0,1637511,2,4,0,0,-63751,108334,172085,82,0,20,0.1,Man City,Spurs
2022-23,Phil Foden,MID,0,0,0,0,0,314,208,0,0,0,0,2023-01-22 14:00:00+00:00,0,0,0,0,0,0,1436581,0,3,0,0,-201639,21484,223123,81,0,21,0.075,Man City,Wolves
2022-23,Phil Foden,MID,0,0,0,0,0,314,219,0,0,0,0,2023-02-05 16:30:00+00:00,0,0,0,0,0,0,1086937,0,1,0,0,-348647,4231,352878,80,0,22,0.05,Spurs,Man City
2022-23,Phil Foden,MID,0,0,2,0,1.1,314,228,0,0,0.2,0,2023-02-12 16:30:00+00:00,21,0,0,0,0,0,1002211,1,3,2,1,-89479,4047,93526,80,0,23,0.025,Man City,Aston Villa
2022-23,Phil Foden,MID,0,0,1,0,0.3,314,111,0,0,0,0,2023-02-15 19:30:00+00:00,13,0,0,0,0,0,1002211,3,1,0,1,-89479,4047,93526,80,0,23,0.025,Arsenal,Man City
2022-23,Phil Foden,MID,0,0,10,0,41.3,314,238,1,0,8.6,15.2,2023-02-18 15:00:00+00:00,88,0,0,0,0,0,976161,1,1,29,2,-28958,6944,35902,80,0,24,0.05,Nott'm Forest,Man City
2022-23,Phil Foden,MID,1,3,49,0,86.3,314,241,1,1,19.4,68,2023-02-25 17:30:00+00:00,90,0,0,0,0,0,973424,4,1,40,13,-9327,14153,23480,80,0,25,0.1,Bournemouth,Man City
2022-23,Phil Foden,MID,0,3,33,1,14.1,314,257,0,1,12.4,48.8,2023-03-04 12:30:00+00:00,90,0,0,0,0,0,1068132,0,2,61,11,93542,110443,16901,80,0,26,0.425,Man City,Newcastle
2022-23,Phil Foden,MID,0,0,6,0,17.5,314,262,0,0,4.3,10.6,2023-03-11 17:30:00+00:00,57,0,0,0,0,0,1167239,1,0,15,1,94407,124352,29945,80,0,27,0.675,Crystal Palace,Man City
2022-23,Phil Foden,MID,0,0,0,0,0,314,287,0,0,0,0,2023-04-01 11:30:00+00:00,0,0,0,0,0,0,1016038,1,4,0,0,-82963,24923,107886,80,0,29,0.675,Man City,Liverpool
2022-23,Phil Foden,MID,0,0,0,0,0,314,298,0,0,0,0,2023-04-08 16:30:00+00:00,0,0,0,0,0,0,953769,4,1,0,0,-65872,421,66293,80,0,30,0.625,Southampton,Man City
2022-23,Phil Foden,MID,0,0,0,0,0,314,305,0,0,0,0,2023-04-15 16:30:00+00:00,0,0,0,0,0,0,919497,1,3,0,0,-34825,559,35384,80,0,31,0.3,Man City,Leicester
2022-23,Phil Foden,MID,1,0,13,0,10.1,314,329,0,0,2.7,17.2,2023-04-26 19:00:00+00:00,3,0,0,0,0,0,906252,1,4,0,4,2352,6952,4600,80,0,33,0.025,Man City,Arsenal
2022-23,Phil Foden,MID,0,0,3,0,1.6,314,336,0,0,0.7,3.2,2023-04-30 13:00:00+00:00,7,0,0,0,0,0,922479,2,1,2,1,13928,20961,7033,80,0,34,0.1,Fulham,Man City
2022-23,Phil Foden,MID,0,0,15,0,2.2,314,277,0,1,6.4,37.6,2023-05-03 19:00:00+00:00,13,0,0,0,0,0,922479,0,3,24,6,13928,20961,7033,80,0,34,0.125,Man City,West Ham
2022-23,Phil Foden,MID,0,0,12,0,24.8,314,345,1,0,4.5,4.8,2023-05-06 14:00:00+00:00,90,0,0,0,0,0,962140,1,2,15,2,39092,50146,11054,80,0,35,0.275,Man City,Leeds
